cik,ni,ocf,rev,cogs,at,at_prev,se,fyear
1836967,,,,,542367.0,,19915.0,2020
1836981,,,,,218365000.0,,100397000.0,2020
1837014,-37109000.0,-28490000.0,52534000.0,56831000.0,103849000.0,,-78250000.0,2020
1837067,,,,,330000.0,,20000.0,2020
1837105,,,,,11748.0,,-4450.0,2020
1837160,,,,,248611.0,,16073.0,2020
1837207,,,,,228180.0,,17170.0,2020
1837238,,,,,134180.0,,7430.0,2020
1837240,-109521000.0,-124307000.0,,111016000.0,132904.0,,6154.0,2020
1837248,,,,,282038.0,,22588.0,2020
1837344,,,,,150000.0,,19400.0,2020
1837393,,,,,124497.0,,9070.0,2020
1837412,-53015000.0,-28338000.0,55889000.0,,242290000.0,,185917000.0,2020
1837430,95289000.0,144427000.0,,,535836000.0,,219446000.0,2020
1837493,,,,,,,-1332000.0,2020
1837607,,,,,81000.0,,21412.0,2020
1837671,,,,,2167005000.0,,1952120000.0,2020
1837686,-50628000.0,13861000.0,,,371079000.0,,85080000.0,2020
1837739,,,,,86814.0,,21814.0,2020
1837774,,,,,0.0,,-32832.0,2020
1837997,,,,,77251.0,,23581.0,2020
1838000,,,,,31365.0,,24915.0,2020
1838108,,,,,35221.0,,10221.0,2020
1838126,,,,,,,0.0,2020
1838128,-21910000.0,-7752000.0,42618000.0,40413000.0,97416000.0,,31156000.0,2020
1838162,,,,,93811.0,,11833.0,2020
1838163,,,,,71546.0,,20000.0,2020
1838176,,,,,43332.0,,24230.0,2020
1838207,,,,,181669.0,,-5000.0,2020
1838219,,,,,80390.0,,24000.0,2020
1838238,,,,,53860.0,,23060.0,2020
1838293,,,,,86354.0,,19256.0,2020
1838337,-1854.0,,,,449890.0,,1704.0,2020
1838359,,,,,43309.0,,-32256000.0,2020
1838361,,,,,35000.0,,15586.0,2020
1838431,,,,,57039.0,,22039.0,2020
1838433,,,,,55966.0,,15936.0,2020
1838513,,,,,42500.0,,-1000.0,2020
1838527,,,,,93774.0,,22950.0,2020
1838544,,,,,33050.0,,24057.0,2020
1838614,,,,,385000.0,,22733.0,2020
1838615,,,,,130686.0,,16908.0,2020
1838666,,,,,,,25000.0,2020
1838672,7327000.0,17366000.0,,,124010000.0,,61899000.0,2020
1838697,,,,,89331.0,,24000.0,2020
1838814,,,,,,,0.0,2020
1838821,,,,,42455.0,,-13539.0,2020
1838831,,,,,64655.0,,12155.0,2020
1838876,,,,,1100.0,,-5000.0,2020
1838883,,,,,30000.0,,24000.0,2020
1838987,-5682000.0,-6189000.0,29378000.0,17097000.0,127691.0,,19506.0,2020
1839121,,,,,90000.0,,24000.0,2020
1839127,,,,,75000.0,,24000.0,2020
1839132,,,,,42000.0,,17000.0,2020
1839133,-752000.0,-402000.0,,,2090000.0,,1401000.0,2020
1839175,,,,,25000.0,,25000.0,2020
1839185,,,,,91374.0,,21364.0,2020
1839191,,,,,,,0.0,2020
1839285,2353443.0,-734675.0,31338936.0,22753067.0,11107563.0,,4328000.0,2020
1839341,-12206000.0,-23765000.0,60320000.0,50928000.0,15000.0,,89224000.0,2020
1839360,,,,,105000.0,,-72456000.0,2020
1839412,-975.0,-2700.0,,,228800.0,,22800.0,2020
1839434,,,,,276751.0,,21463.0,2020
1839439,-90193000.0,88000.0,327909000.0,139683000.0,,,,2020
1839519,,,,,25000.0,,23529.0,2020
1839530,,,,,25000.0,,23579.0,2020
1839550,,,,,74366.0,,16866.0,2020
1839569,,,,,59856.0,,17356.0,2020
1839608,,,,,,,-277505000.0,2020
1839610,,,,,,,25000.0,2020
1839839,56837000.0,100847000.0,,,873478745.0,,140900000.0,2020
1839972,,,,,30785.0,,23497.0,2020
1839990,,,,,,,0.0,2020
1839998,21951000.0,37245000.0,,658638000.0,9572.0,,-834.0,2020
1840102,,,,,288056.0,,237035.0,2020
1840148,,,,,41739.0,,24239.0,2020
1840161,,,,,42500.0,,24189.0,2020
1840199,-2370000.0,-7431000.0,,,166792.0,,-10951.0,2020
1840229,-16238898.0,-8337770.0,,,4555178.0,,-53874177.0,2020
1840233,-55219000.0,-36091000.0,,,36317000.0,,-83287000.0,2020
1840292,-7437000.0,-7002000.0,200000.0,417000.0,19762000.0,,-27862000.0,2020
1840317,,,,,,,0.0,2020
1840353,,,,,,,0.0,2020
1840425,,,,,,,1188.0,2020
1840439,-5324000.0,-4459000.0,,,62526000.0,,5169000.0,2020
1840502,8493000.0,139087000.0,,869396000.0,580168000.0,,46640000.0,2020
1840572,-126461000.0,58232000.0,395234000.0,374255000.0,47500.0,,20000.0,2020
1840574,-200068000.0,-35265000.0,,,78413000.0,,-63909000.0,2020
1840776,10166000.0,84572000.0,499548000.0,,610710000.0,,-1470.0,2020
1840780,-8409000.0,-3838000.0,,,9102000.0,,-2571000.0,2020
1840792,,,,,,,0.0,2020
1840856,,,,,,,-276353000.0,2020
1840877,,,,,119992.0,,24299.0,2020
1840904,-169843000.0,-20766000.0,0.0,,111548000.0,,90822000.0,2020
1840920,2674800.0,839013.0,,,,,24673.0,2020
1841004,,,,,,,0.0,2020
1841024,,,,,,,0.0,2020
1841080,,,,,,,-1200.0,2020
1841144,,,,,,,0.0,2020
1841156,13711000.0,35620000.0,,209140000.0,124874000.0,,84376000.0,2020
1841209,-32267.0,-32267.0,,,47657.0,,-39667.0,2020
1841258,,,,,,,0.0,2020
1841330,,,,,247958.0,,241355.0,2020
1841383,,,,,,,0.0,2020
1841387,-17680000.0,-9071000.0,,,38282000.0,,-23562000.0,2020
1841389,,,,,,,0.0,2020
1841408,,,,,,,49844000.0,2020
1841420,,,,,,,0.0,2020
1841425,,,,,198573.0,,20287.0,2020
1841514,,,,,,,0.0,2020
1841585,,,,,,,0.0,2020
1841610,,,,,,,0.0,2020
1841661,,,,,,,0.0,2020
1841666,,1388000000.0,,,12746000000.0,18107000000.0,-1639000000.0,2020
1841761,-72260000.0,-83656000.0,,,,,-339641000.0,2020
1841800,,,,,,,-13218000.0,2020
1841804,,,,,2268631000.0,,1087984000.0,2020
1841845,,,,,,,0.0,2020
1841867,,,,,,,0.0,2020
1841873,,,,,,,0.0,2020
1841925,-97498000.0,-21218000.0,,,35126000.0,,-110312000.0,2020
1841968,23086000.0,10669000.0,,,582426000.0,,59841000.0,2020
1841993,,,,,,,0.0,2020
1842022,312000000.0,597000000.0,754000000.0,,8342000000.0,7787000000.0,,2020
1842046,-450.0,,,,,,-450.0,2020
1842138,,,,,,,22496.0,2020
1842167,,,,,,,6150.0,2020
1842219,,,,,96594.0,,-9672.0,2020
1842223,,,,,405392200.0,,-42325896.0,2020
1842279,,,,,,,0.0,2020
1842329,,,,,,,0.0,2020
1842356,,,,,,,-100192000.0,2020
1842373,,,,,138107.0,,-5463.0,2020
1842430,,,,,,,0.0,2020
1842498,-20041000.0,-14135000.0,394000.0,,28925000.0,,-59771000.0,2020
1842556,,,,,100000.0,,25000.0,2020
1842563,,,,,,,-2685.0,2020
1842609,,,,,44891.0,,-10672.0,2020
1842659,,,,,,,0.0,2020
1842718,-32374000.0,33937000.0,,,849579000.0,,431479000.0,2020
1842729,,,,,,,0.0,2020
1842731,-21996000.0,-3760000.0,,21417000.0,103634000.0,,-145060000.0,2020
1842883,,,,,,,0.0,2020
1842937,,,,,25000.0,,23000.0,2020
1842939,,,,,,,0.0,2020
1842952,6644465.0,-1034620.0,,,467340.0,,-16921079.0,2020
1843091,,,,,,,0.0,2020
1843121,,,,,,,0.0,2020
1843162,,,,,,,0.0,2020
1843212,,,,,,,0.0,2020
1843248,,,,,,,0.0,2020
1843351,,,,,25000.0,,25000.0,2020
1843370,,,,,,,0.0,2020
1843388,-121652000.0,-143016000.0,,3168000.0,100603000.0,,-199622000.0,2020
1843477,,,,,,,0.0,2020
1843588,-67713000.0,-13062000.0,,647000.0,49011000.0,,45781000.0,2020
1843608,,,,,,,0.0,2020
1843656,,,,,,,0.0,2020
1843714,,,,,,,0.0,2020
1843724,,,,,,,0.0,2020
1843762,-249983000.0,-241506000.0,,,500528000.0,,482082000.0,2020
1843764,,,,,,,0.0,2020
1843862,,,,,,,0.0,2020
1843973,,,,,,,0.0,2020
1843988,,,,,,,0.0,2020
1844135,,,,,,,0.0,2020
1844149,,,,,,,-717501.0,2020
1844211,,,,,25000.0,,23552.0,2020
1844224,-9605000.0,-7336000.0,,,15931000.0,,4956000.0,2020
1844280,-3357746.0,17107055.0,138454924.0,73667333.0,115489134.0,,,2020
1844363,,,,,,,0.0,2020
1844389,,,,,45000.0,,9194.0,2020
1844392,-3867984.0,-1949279.0,,,6531860.0,,-3496499.0,2020
1844417,,,,,,,0.0,2020
1844419,,,,,,,0.0,2020
1844505,,,,,,,0.0,2020
1844507,,,,,,,0.0,2020
1844519,,,,,6800.0,,-4353.0,2020
1844635,,,,,,,0.0,2020
1844642,,,,,0.0,,0.0,2020
1844744,,,,,6956000000.0,,683000000.0,2020
1844840,,,,,335959.0,,19500.0,2020
1844862,-14375000.0,-9995000.0,2103000.0,,14207000.0,,3872000.0,2020
1844908,,,,,49030.0,,24030.0,2020
1844971,-3290000.0,557000.0,20114000.0,,64567000.0,,44360000.0,2020
1844981,,,,,,,0.0,2020
1845013,,,,,,,0.0,2020
1845022,-39983000.0,-39178000.0,,11617000.0,117188000.0,,-246342000.0,2020
1845123,,,,,,,0.0,2020
1845149,,,,,,,0.0,2020
1845257,,,,,1569731000.0,,997836000.0,2020
1845290,-927861000.0,,,,4178639000.0,,,2020
1845337,-40507000.0,-13489000.0,,,45661000.0,,-54205000.0,2020
1845338,-152203000.0,-37175000.0,161123000.0,22488000.0,157420000.0,,-217557000.0,2020
1845368,,,,,,,0.0,2020
1845459,,,,,,,0.0,2020
1845550,,,,,,,0.0,2020
1845580,,,,,,,0.0,2020
1845601,,,,,,,0.0,2020
1845799,3546000.0,3444000.0,,,331396000.0,,56875000.0,2020
1845815,-23746000.0,9526000.0,345592000.0,,3669684000.0,,24299000.0,2020
1845991,,,,,,,0.0,2020
1846017,-31506000.0,-1252000.0,,,1942546000.0,,205600000.0,2020
1846068,,,,,,,0.0,2020
1846069,-75234000.0,-41604000.0,,21586000.0,217747000.0,,-297856000.0,2020
1846084,,,,,,,302379.0,2020
1846136,,,,,,,0.0,2020
1846163,,,,,,,0.0,2020
1846235,,,,,,,0.0,2020
1846253,,,,,,,235537000.0,2020
1846288,,,,,,,-478.0,2020
1846510,-228461000.0,-38229000.0,384376000.0,,2104445000.0,,-432424000.0,2020
1846576,49758000.0,21748000.0,263112000.0,,133855000.0,,97677000.0,2020
1846750,,,,,,,0.0,2020
1846804,,,,,,,0.0,2020
1846809,,,,,,,0.0,2020
1847064,,,,,,,0.0,2020
1847075,403000.0,-1035000.0,1957000.0,1055000.0,,,496000.0,2020
1847090,,,,,,,0.0,2020
1847127,,,,,,,-1782.0,2020
1847152,,,,,,,0.0,2020
1847241,,,,,,,0.0,2020
1847345,,,,,,,0.0,2020
1847355,,,,,,,0.0,2020
1847360,1317000.0,1266000.0,,,516757000.0,,60008000.0,2020
1847398,12329000.0,15663000.0,,,968221000.0,,153825000.0,2020
1847440,,,,,,,0.0,2020
1847513,,,,,,,0.0,2020
1847577,,,,,,,0.0,2020
1847584,-53770000.0,-8653000.0,148306000.0,39158000.0,184288000.0,,-224259000.0,2020
1847590,990000.0,10770000.0,,66512000.0,63638000.0,,17137000.0,2020
1847607,,,,,,,0.0,2020
1847846,,,,,,,-1189.0,2020
1847891,,,,,82900.0,,25000.0,2020
1847903,-10663000.0,-10630000.0,,,11717000.0,,-4651000.0,2020
1847986,,,,,25000.0,,8555000.0,2020
1848000,,,,,,,0.0,2020
1848020,,,,,,,0.0,2020
1848165,,,,,,,0.0,2020
1848275,5044670.0,4333768.0,16906372.0,,,,,2020
1848323,,,,,,,0.0,2020
1848334,,,,,,,-3400.0,2020
1848410,,,,,,,0.0,2020
1848416,38401000.0,71627000.0,,,,,,2020
1848437,,,,,,,0.0,2020
1848672,,,,,1090.0,,1090.0,2020
1848731,-16659478.0,-7697679.0,48259601.0,,69540809.0,,26274924.0,2020
1848756,,,,,,,0.0,2020
1848821,,,,,20000.0,,0.0,2020
1848861,,,,,,,0.0,2020
1848898,,,,,,,0.0,2020
1848948,,,,,,,0.0,2020
1849011,,,,,,,0.0,2020
1849056,,,,,,,0.0,2020
1849253,68104000.0,135393000.0,1018274000.0,,4529382000.0,,,2020
1849280,,,,,,,0.0,2020
1849294,,,,,,,0.0,2020
1849380,,,,,,,0.0,2020
1849466,749000.0,1911000.0,,,299638000.0,,,2020
1849489,,,,,,,0.0,2020
1849670,-415000.0,206000.0,,,275324000.0,,21969000.0,2020
1849820,,,,,25000.0,,-1428721.0,2020
1849867,-703000.0,857000.0,,,224688000.0,,50752000.0,2020
1850079,-18010000.0,-15381000.0,,2951000.0,26863000.0,,-25459000.0,2020
1850119,-53575000.0,-41269000.0,,,106776000.0,,-106412000.0,2020
1850266,,,,,,,-104902000.0,2020
1850270,,-25181000.0,,,,,9864000.0,2020
1850398,307654.0,-647644.0,,,349927133.0,,39858288.0,2020
1850487,,,,,3000.0,,550.0,2020
1850529,,,,,,,0.0,2020
1850767,,,,,,,1309796.0,2020
1850787,,,,,,,10000.0,2020
1850838,-29447000.0,-26133000.0,,,28083000.0,,-64628000.0,2020
1850902,3570000.0,2505000.0,,,62911000.0,,16767000.0,2020
1850906,-27945000.0,-24873000.0,,,30502000.0,,-51555000.0,2020
1850938,,,,,,,24603.0,2020
1851003,-53225000.0,35539000.0,,148878000.0,286286000.0,,-239220000.0,2020
1851048,-3356.0,-856.0,0.0,,,,,2020
1851112,-11347000.0,-3120000.0,169740000.0,76916000.0,180561000.0,,-44029000.0,2020
1851194,-28174000.0,-6195000.0,,,245000.0,,-30654000.0,2020
1851657,-39957000.0,-33910000.0,557000.0,52000.0,50141000.0,,-87375000.0,2020
1851860,,,,,,,-7125826.0,2020
1852016,,,,,,,0.0,2020
1852117,-80277000.0,-48354000.0,,24240000.0,60430000.0,,-31307000000.0,2020
1852131,0.0,94273000.0,1195617000.0,963636000.0,,,,2020
1852244,-31000000.0,333000000.0,,,6548000000.0,,2823000000.0,2020
1852353,26010914.0,-2166825.0,,,,,,2020
1852536,,,,,,,0.0,2020
1852597,,,,,2472700000.0,,1958300000.0,2020
1852767,,,,,,,2685776.0,2020
1853145,-59954000.0,57539000.0,,,1327584000.0,,-389154000.0,2020
1853506,,,,,,,17542.0,2020
1853513,60403000.0,101846000.0,,,1948453000.0,,16650000.0,2020
1853816,-3236530.0,-4028541.0,,,605453.0,,-3177939.0,2020
1853825,-5687.0,-13683.0,,,211317.0,,-5687.0,2020
1853920,,,,,,,-300.0,2020
1854139,-6071000.0,-3258000.0,110025000.0,,49956000.0,,-196812000.0,2020
1854270,,,,,,,-58713000.0,2020
1854401,166457000.0,130096000.0,,,,,,2020
1854445,-4993350.0,-2024275.0,,,,,-454747.0,2020
1854461,,,,,,,0.0,2020
1854526,,,,,,,0.0,2020
1854587,5781000.0,66510000.0,,37879000.0,364387000.0,,63804000.0,2020
1854963,,,,,,,4354021.0,2020
1854964,,7348000.0,11663000.0,,144176000.0,,134763000.0,2020
1855447,-1965.0,-1740.0,,,23260.0,,21810.0,2020
1855457,-35201000.0,26471000.0,213760000.0,,700019000.0,,16496000.0,2020
1855509,1171077.0,364648.0,11063619.0,6289316.0,4504566.0,,1548840.0,2020
1855557,2423941.0,2979086.0,11158820.0,6706303.0,,,8039380.0,2020
1855631,,,,,,,0.0,2020
1855747,-74617000.0,-65013000.0,,,215745000.0,,163337000.0,2020
1856028,-144994.0,587223.0,,,9362314.0,,-4047107.0,2020
1856031,,-33892000.0,,,,,,2020
1856084,-8119862.0,-62292.0,133134633.0,133134633.0,,,,2020
1856236,,1397000.0,,,,,,2020
1856314,,-12338000.0,,,232268000.0,,,2020
1856365,,,,,,,45872000.0,2020
1856430,-24884000.0,64227000.0,,,1497538000.0,,617423000.0,2020
1856437,-72000000.0,674000000.0,,,4229000000.0,,891000000.0,2020
1856485,170000000.0,359000000.0,,,2911000000.0,,2112000000.0,2020
1856525,37000000.0,214000000.0,,,3924000000.0,,,2020
1856608,10825000.0,62914000.0,,,1144826000.0,,596701000.0,2020
1856653,,,,,,,0.0,2020
1856724,,,,,,,0.0,2020
1856725,,-14960000.0,,,79415000.0,,-113339000.0,2020
1857044,-3584151.0,-3324628.0,,,1777793.0,,-237701.0,2020
1857154,-64301000.0,28675000.0,,,3060995000.0,,684684000.0,2020
1857475,52488000.0,144573000.0,,4012348000.0,1885802000.0,,535009000.0,2020
1857816,37455000.0,33284000.0,275478000.0,,,,,2020
1857853,31050000.0,46597000.0,,310960000.0,989029000.0,,474488000.0,2020
1857855,,,100000000.0,,,,,2020
1857951,88880000.0,305178000.0,1525260000.0,,,,,2020
1858257,-101246000.0,-44129000.0,185928000.0,,726511000.0,,-511107000.0,2020
1858681,157000000.0,-1616000000.0,2354000000.0,,,,,2020
1858685,-10987000.0,-12369000.0,,,24138000.0,,5828000.0,2020
1858848,-38395000.0,-35447000.0,,,148161000.0,,-81315000.0,2020
1859285,-92077000.0,16426000.0,,,1453652000.0,,256887000.0,2020
1860543,38453000.0,45419000.0,,,283279000.0,,8851000.0,2020
1860657,-6617000.0,-7251000.0,,,33403000.0,,24439000.0,2020
1860663,,,,,25000.0,,24000.0,2020
1860742,-18000000.0,522000000.0,,,,,,2020
1860782,-120114000.0,-67793000.0,248122000.0,,312620000.0,,74629000.0,2020
1861449,-208733000.0,-150151000.0,,115992000.0,303229000.0,,-863863000.0,2020
1861522,-4188360.0,-3550328.0,,7046716.0,9336882.0,,1782835.0,2020
1861560,-14556000.0,-14949000.0,,,10646000.0,,-31323000.0,2020
1861645,-2549.0,14392.0,,,43514.0,,8342.0,2020
1861657,-2417371.0,-1078432.0,,,294798.0,,-3717528.0,2020
1861795,0.0,23217000.0,118317000.0,,1746990000.0,,,2020
1861841,-15625000.0,-15285000.0,332000.0,340000.0,4405000.0,,-60157000.0,2020
1862150,-7183615.0,-6811079.0,,,5787556.0,,1292435.0,2020
1862490,-34444000.0,-40436000.0,46969000.0,,,,,2020
1863006,-19635000.0,-19606000.0,56910000.0,13432000.0,79165000.0,,-82223000.0,2020
1863105,-6678000.0,19645000.0,,37593000.0,581158000.0,,,2020
1863127,-9336000.0,-7763000.0,,,16011000.0,,-13638000.0,2020
1863218,,2332000.0,287464000.0,251489000.0,,,,2020
1863428,-300.0,-300.0,,,,,0.0,2020
1864055,72716.0,-1734299.0,,,2192192.0,,91280.0,2020
1864448,-60278000.0,-21500000.0,,,32428000.0,,-46596000.0,2020
1864943,,,,,,,1531696.0,2020
1865107,14334000.0,21712000.0,,,189439000.0,,,2020
1865187,-4328000.0,67771000.0,,139458000.0,1057805000.0,,,2020
1865191,,,,,,,25693.0,2020
1865494,-12042000.0,-9956000.0,,,5653000.0,,-35303000.0,2020
1865631,-137336000.0,-28405000.0,569000.0,,44902000.0,,-490378000.0,2020
1866175,0.0,411028000.0,,,3907369000.0,,,2020
1866368,,-6486000.0,,53263000.0,115559000.0,,,2020
1866390,-211797000.0,-180483000.0,,,,,,2020
1866550,78973000.0,125296000.0,,475560000.0,1475223000.0,,484770000.0,2020
1866581,0.0,53549000.0,,,259659000.0,,75990000.0,2020
1866633,152913000.0,238789000.0,,53379000.0,1491420000.0,,1122542000.0,2020
1866692,-24567000.0,-10392000.0,,,175082000.0,,-67120000.0,2020
1866757,,26723000.0,,,85216000.0,,0.0,2020
1867066,5283000.0,5132000.0,,14594000.0,51906000.0,,10292000.0,2020
1867072,,628000000.0,19352000000.0,17137000000.0,11205000000.0,,4927000000.0,2020
1867096,-91140000.0,-80558000.0,20435000.0,,159151000.0,,33761000.0,2020
1867757,,,,,,,0.0,2020
1868275,589000000.0,584000000.0,17603000000.0,,,,,2020
1868395,,,,,,,12302000.0,2020
1868726,39278000.0,128975000.0,,,1332833000.0,,530673000.0,2020
1868734,-22298545.0,-17396155.0,,,26799971.0,,-27264652.0,2020
1868778,-167887000.0,167754000.0,,317985000.0,5073406000.0,,1166587000.0,2020
1868912,4061000.0,1665000.0,,21358000.0,39099000.0,,-233559000.0,2020
1868941,,-14016000.0,,,,,,2020
1869198,-360192000.0,-95981000.0,,,6017558000.0,,1481413000.0,2020
1869467,-3795959.0,-2723168.0,,,,,,2020
1870144,,,,,,,60365.0,2020
1870600,,,,,542407000.0,,,2020
1870778,,,,,50000.0,,24000.0,2020
1870940,7577000.0,13957000.0,,,179610000.0,,,2020
1870997,75075000.0,216317000.0,764806000.0,,2458064000.0,,1094301000.0,2020
1871149,-15562000.0,-7754000.0,38984000.0,36306000.0,15470000.0,,-30167000.0,2020
1871181,,,,,,,812344.0,2020
1871321,-8882000.0,-7251000.0,,,52989000.0,,-8429000.0,2020
1871509,-8261000.0,58271000.0,,,910222000.0,,140709000.0,2020
1872292,-22645794.0,-3932286.0,,,2558279.0,,-14436747.0,2020
1872356,-3323081.0,-3069976.0,,,3193175.0,,2527867.0,2020
1872525,1028280.0,-1990467.0,37752173.0,,13304672.0,,1627754.0,2020
1872789,427600000.0,498500000.0,,,,,585800000.0,2020
1872964,-640343.0,-418490.0,987883.0,500696.0,564517.0,,-2601149.0,2020
1873722,-1131809.0,-504223.0,,,1838023.0,,631781.0,2020
1873835,-1147863.0,-404694.0,,,539597.0,,-4730584.0,2020
1873923,-1899000.0,42327000.0,,,546431000.0,,497118000.0,2020
1874071,3853000.0,-27500000.0,,,1355231000.0,,159544000.0,2020
1874097,-8338807.0,-7920061.0,,,6673230.0,,5597734.0,2020
1874178,-1018000000.0,-848000000.0,,,4602000000.0,,-1384000000.0,2020
1874315,,-11174000.0,,,,,-25828000.0,2020
1874440,-2070.0,0.0,0.0,,,,,2020
1874875,3825389.0,3824729.0,,,9847134.0,,4174980.0,2020
1874944,-92338000.0,-2427000.0,,256086000.0,587252000.0,,-576850000.0,2020
1875091,,,,,,,659000.0,2020
1875444,6082000.0,148262000.0,,,322553000.0,,-34441000.0,2020
1875558,,,,,,,-10000.0,2020
1876581,-393761.0,8867595.0,,,138121405.0,,134061923.0,2020
1876588,-179088000.0,85980000.0,912427000.0,,1949200000.0,,1490555000.0,2020
1876766,6407000.0,8350000.0,30667000.0,11831000.0,,,27643000.0,2020
1876945,-6463606.0,2350312.0,,,607681123.0,,-28349874.0,2020
1877322,157414000.0,309181000.0,1950069000.0,,,,,2020
1877461,-227742.0,-95289.0,67907.0,,50347.0,,50347.0,2020
1877561,,,,,,,13112492.0,2020
1877788,-4864004.0,-433389.0,60157.0,18441.0,2733209.0,,-196699901.0,2020
1877939,-2707493.0,1006091.0,13338667.0,7161627.0,,,2608526.0,2020
1878897,-46372000.0,31865000.0,773987000.0,,453982000.0,488607000.0,163590000.0,2020
1879103,,,,,,,47839000.0,2020
1879726,-1542906.0,-1587234.0,1807182.0,1786410.0,1844856.0,,-6585460.0,2020
1879848,,,,,,,24790000.0,2020
1880319,24249000.0,70826000.0,,,1138206000.0,,291422000.0,2020
1880343,,,,,,,-1463158.0,2020
1880438,,,,,,,-20319000.0,2020
1880613,,,,,,,2368290.0,2020
1880661,0.0,95393000.0,2114838000.0,,,,,2020
1881487,,45100000.0,,,,,,2020
1881592,-112000.0,-620000.0,,,242219000.0,,46725000.0,2020
1883085,14470000.0,4257000.0,99010000.0,,,,,2020
1883313,,,,,,,173925000.0,2020
1883389,-6114.0,-6612.0,0.0,,498.0,,-18059.0,2020
1883685,-1231835000.0,-194157000.0,,346589000.0,,,2631345000.0,2020
1884164,,,,,962844.0,,914899.0,2020
1884697,,,,,,,-25683000.0,2020
1885336,-790674.0,-315820.0,12572.0,,,,-949726.0,2020
1885408,112000.0,126000.0,2289000.0,,,,350000.0,2020
1885680,,,,,2825711.0,,-12812.0,2020
1885998,,,,,,,-1000.0,2020
1886799,,,,,,,7220898.0,2020
1887673,-1258000.0,-1089000.0,57000.0,,,,-2888000.0,2020
1888012,,,,,,,-2773000.0,2020
1888447,,108964000.0,430843000.0,,,,,2020
1888654,,,,,,,35403089.0,2020
1888740,-45641.0,-94081.0,,,,,9816.0,2020
1889109,-5753000.0,-4442000.0,,,,,-7037000.0,2020
1889539,642000000.0,3327000000.0,15062000000.0,,422435000000.0,,36075000000.0,2020
1889668,,,,,,,0.0,2020
1891101,4321000.0,11546000.0,,,72542000.0,,-102878000.0,2020
1891791,,,,,,,-29232.0,2020
1892274,2866857.0,4439717.0,7725221.0,3459447.0,,,,2020
1892322,150955.0,745748.0,,,10356802.0,,-958008.0,2020
1893311,,,,,,,0.0,2020
1893657,,,,,,,628952.0,2020
1894562,-3410000.0,-5544000.0,,,,,2338000.0,2020
1894954,,,,,,,-1379662.0,2020
1895262,-3978459000.0,273197000.0,,,1705946000.0,,-311388000.0,2020
1897525,,,,,,,-16222.0,2020
1897982,-20317000.0,15205000.0,,50890000.0,,,,2020
1898496,,148463000.0,815401000.0,226066000.0,,,-115268153.0,2020
1898604,,,,,,,-1371380.0,2020
1898795,-77572000.0,-53714000.0,,,51740000.0,,2023000.0,2020
1899005,-2459000.0,-1020000.0,3176000.0,94000.0,,,1249000.0,2020
1899017,,,,,,,0.0,2020
1899287,,,,,,,1169000.0,2020
1899658,,,,,,,-765744.0,2020
1899883,,-46860000.0,,,1399010000.0,,973054000.0,2020
1901056,,,,,,,69617.0,2020
1901215,,,,,,,2487000.0,2020
1901297,-1185052.0,-199107.0,,,265881.0,,-613907.0,2020
1901637,10820000.0,13102000.0,,,1501742000.0,,171001000.0,2020
1902314,,,,,,,14974000.0,2020
1902700,,,,,,,-9615.0,2020
1902733,-40536000.0,9222000.0,,,563401000.0,,425179000.0,2020
1903870,-110000.0,-11482000.0,,156188000.0,,,,2020
1906133,,,,,,,-1470.0,2020
1906324,810300000.0,629700000.0,1661700000.0,,,,1332700000.0,2020
1907425,,,,,,,10.0,2020
1907685,,-1804104.0,,104407.0,545878.0,,151915.0,2020
1907982,-21967000.0,-29287000.0,,915000.0,35800000.0,,20781000.0,2020
1908984,,,,,,,593923.0,2020
1909152,,,,,,,144126000.0,2020
1909747,-210607000.0,-12364000.0,,,,,,2020
