cik,ni,ocf,rev,cogs,at,at_prev,se,fyear,ticker,tacc,gpoa
1673985,46077000.0,111847000.0,,,1263407000.0,1235969000.0,444123000.0,2020,ASIX,-0.05321330874803494,
1674101,-327300000.0,208900000.0,,,5073800000.0,4657400000.0,512100000.0,2020,VRT,-0.11512861253059647,
1674168,-201000000.0,79000000.0,894000000.0,,3134000000.0,3079000000.0,374000000.0,2020,HGV,-0.09093861643390712,
1674227,-7402350.0,-959070.0,5213118.0,,10627274.0,9992805.0,5734016.0,2020,WORXD,-0.6447919277920464,
1674335,91586000.0,355655000.0,,3333770000.0,3964685000.0,3381332000.0,1004464000.0,2020,JELD,-0.07809614672560991,
1674356,,7927460.0,50320888.0,,588477181.0,527343078.0,303325065.0,2020,TPTS,,
1674416,-348865000.0,-238366000.0,,,1827966000.0,1066752000.0,1664234000.0,2020,CRSP,-0.10358452573794097,
1674440,-18594760.0,-4517457.0,,,4538624.0,1856267.0,-6654103.0,2020,YYAI,-7.583662802818775,
1674862,,,,1417000000.0,6742000000.0,7326000000.0,3122000000.0,2020,ASH,,
1674910,316600000.0,371700000.0,,,3156000000.0,2297000000.0,-55000000.0,2020,VVV,-0.023987810187200698,
1674930,214310000.0,140628000.0,,89807000.0,700461000.0,88756000.0,569387000.0,2020,FLGT,0.830163594573888,
1675033,,27388000.0,,,,,,2020,GECCI,,
1675149,-170000000.0,394000000.0,,,14860000000.0,14631000000.0,3311000000.0,2020,AA,-0.038548287881894606,
1675644,15501000.0,14865000.0,,,1821481000.0,1537295000.0,189500000.0,2020,FVCB,0.00041371369841182074,
1676047,-2932828.0,-297055.0,943702.0,627378.0,9927419.0,2197755.0,7111946.0,2020,NTRBW,-1.1993024700205437,0.14393051090772174
1676163,-1124681.0,-90540.0,,,317870.0,132524.0,-869049.0,2020,SSII,-7.803424285412453,
1676238,-31752000.0,-6080000.0,,54511000.0,171394000.0,,-108507000.0,2020,BRZE,,
1676725,-34495000.0,55463000.0,,,298269000.0,113001000.0,198274000.0,2020,IDYA,-0.7960814506066318,
1677077,-5046567.0,-2712027.0,,,,,-1295947.0,2020,ALZN,,
1677250,660876000.0,758735000.0,,2969683000.0,9073524000.0,6591757000.0,7506332000.0,2020,ZTOEF,-0.014845662544902672,
1677576,65730000.0,110814000.0,116896000.0,,1768081000.0,745857000.0,1524972000.0,2020,IIPR-PA,-0.06044590316910614,
1677703,-118000000.0,161000000.0,4163000000.0,,4256000000.0,4514000000.0,1190000000.0,2020,CNDT,-0.06180770934869295,
1677897,-179543.0,-84770.0,1110397.0,299842.0,581246.0,620995.0,51804.0,2020,UPYY,-0.15261475535229752,1.3052520551695264
1677940,-60973000.0,-43745000.0,,,117038000.0,44555000.0,88340000.0,2020,BYSI,-0.3866681629446751,
1678105,-28720.0,-635.0,,,3792.0,,-87919.0,2020,CAHO,,
1678660,-56929000.0,-46177000.0,,,223590000.0,21871000.0,212183000.0,2020,PRLD,-0.49160989438068675,
1679049,-5531000.0,216140000.0,421648000.0,,1586539000.0,1753501000.0,972042000.0,2020,INSW,-0.12641623814300648,
1679268,-107607000.0,6967000.0,313076000.0,232021000.0,824562000.0,952385000.0,563327000.0,2020,TUSK,-0.12030218871569796,0.08510738829359975
1679273,317800000.0,552700000.0,,,4159100000.0,3466800000.0,408900000.0,2020,LW,-0.06775700934579439,
1679688,-2675759000.0,89893000.0,416430000.0,,20200560000.0,19832184000.0,2501471000.0,2020,DBRG-PJ,-0.13945271988198576,
1679788,322317000.0,293548000.0,1277481000.0,,5855414000.0,,963584000.0,2020,COIN,,
1679817,-20968243.0,-1811816.0,,,2387992.0,1046883.0,-6349710.0,2020,OZSC,-18.298536703719517,
1680048,-60015000.0,-37319000.0,,,109900000.0,73445000.0,98435000.0,2020,MBIO,-0.3090203553679624,
1680062,18780000.0,-13547000.0,,87025000.0,341257000.0,217703000.0,141150000.0,2020,ACMR,0.14849129318383303,
1680132,-410894.0,-130606.0,50850.0,36945.0,59250.0,,-124619.0,2020,CSUI,,
1680139,-5755256.0,-2117297.0,6133120.0,,8026548.0,2546554.0,1350008.0,2020,HLYK,-1.4285811335632388,
1680247,-107020000.0,139124000.0,,,1050739000.0,1436111000.0,870771000.0,2020,PUMP,-0.17139622215831507,
1680367,-36603000.0,-33659000.0,,,348988000.0,44969000.0,309861000.0,2020,STTK,-0.0654673219328871,
1680378,-8373000.0,-7108000.0,282000.0,,6022000.0,4979000.0,3884000.0,2020,SNES,-0.25406708174332193,
1680581,-70819000.0,-53655000.0,,,129577000.0,110439000.0,95181000.0,2020,FULC,-0.1554161120618622,
1680689,5802.0,-28913.0,,,125000.0,0.0,-63401.0,2020,NRHI,,
1680873,-343512000.0,45693000.0,,466085000.0,490591000.0,802843794.0,259155000.0,2020,HFFG,-0.4847829713684005,
1681087,-119712000.0,-98803000.0,,,271234000.0,200514000.0,254344000.0,2020,TECX,-0.10427700808921073,
1681206,40389000.0,51010000.0,306357000.0,,617603000.0,508159000.0,,2020,NODK,-0.020900938485788896,
1681459,-3287600000.0,656900000.0,6530600000.0,,19692600000.0,23518800000.0,4154200000.0,2020,FTI,-0.1677168903175332,
1681556,-319028.0,-93192.0,750682.0,113717.0,3456697.0,3954190.0,-3782374.0,2020,GXXM,-0.05711308763615304,0.16108608842771843
1681622,-57900000.0,13200000.0,738300000.0,548100000.0,1137100000.0,1068400000.0,450200000.0,2020,VREX,-0.06654810932235118,0.17802321228004492
1681682,-11725501.0,-10746595.0,0.0,0.0,8764976.0,7176269.0,7169322.0,2020,NDRA,-0.13640876617083333,0.0
1682149,-12705000.0,-9859000.0,2404000.0,1977000.0,11299000.0,4222000.0,7316000.0,2020,DVLT,-0.674088109900521,0.10113690194220748
1682220,8993865.0,9627812.0,18602895.0,,226670184.0,141211245.0,80919540.0,2020,SCCE,-0.004489352105067837,
1682241,-5148085.0,-2785443.0,225749.0,,,,,2020,MATH,,
1682265,-306068.0,-121494.0,2131388.0,,340344.0,305859.0,-146006.0,2020,ONAR,-0.6034610719318378,
1682639,-19769867.0,-6384276.0,,800000.0,33906760.0,14697619.0,15303885.0,2020,HYPD,-0.9107319355604468,
1682745,-4578000.0,46909000.0,13302000.0,,1367325000.0,1407426000.0,315572000.0,2020,VRRM,-0.03658238514849093,
1682852,-747000000.0,2027000000.0,803000000.0,,7337000000.0,1589422000.0,2561000000.0,2020,MRNA,-1.7452885388524886,
1683553,-29539000.0,-27519000.0,,,162883000.0,4692000.0,149427000.0,2020,SPRB,-0.43052003410059675,
1683606,-789106000.0,138616000.0,,,1075712000.0,2027991000.0,368190000.0,2020,CARS,-0.45745863763695205,
1683695,33784000.0,-880000.0,,,259473000.0,227306000.0,94261000.0,2020,IMXI,0.15249927410627084,
1684144,-16911784.0,-16239363.0,,0.0,66144034.0,4182984.0,51071000.0,2020,ZOMDF,-0.16075151136126745,
1684425,-874668.0,-2156774.0,622801.0,449694.0,18452910.0,15087210.0,-892780.0,2020,PETZ,0.08497966158090196,0.01147375823628093
1684688,-410290.0,-285667.0,,,322841.0,249345.0,312109.0,2020,ATCX,-0.49980147987727847,
1684693,-29290000.0,-25241000.0,8771000.0,,59161000.0,61301000.0,50849000.0,2020,SLGL,-0.06605112477773609,
1685040,-1061000000.0,888000000.0,8503000000.0,,247869000000.0,227259000000.0,18023000000.0,2020,BHFAP,-0.00857611799752705,
1687187,-4907000.0,13312000.0,,,228623000.0,226813000.0,169095000.0,2020,METCB,-0.08032608360190995,
1687229,196212000.0,696712000.0,1822828000.0,,17506222000.0,17392910000.0,8504825000.0,2020,INVH,-0.028776093247190954,
1687277,-12900608.0,247948.0,8339215.0,6341539.0,57974073.0,70795244.0,27275109.0,2020,RETO,-0.18572654400343616,0.028217658237042025
1687451,-825614.0,460205.0,86846791.0,82903989.0,,,,2020,ZKIN,,
1687542,-9075353.0,-3818665.0,,,3582966.0,5569057.0,-1147016.0,2020,FRGT,-0.9439098935421203,
1687932,-139404000.0,-34811000.0,,,497182000.0,633988000.0,-96898000.0,2020,JILL,-0.16497630869984922,
1688126,-2817717.0,-302812.0,,,30226.0,1611.0,-2395647.0,2020,CRCW,-1561.0831781502172,
1688568,-149000000.0,124000000.0,17729000000.0,,23634000000.0,29599000000.0,5655000000.0,2020,DXC,-0.009223284570424676,
1688757,-38121000.0,-12510000.0,,32174000.0,156388000.0,116531000.0,74961000.0,2020,ESTA,-0.21977842805777004,
1689375,-26523000.0,-25570000.0,,,43527000.0,,-41490000.0,2020,TRDA,,
1689548,-61820000.0,-52623000.0,,,303177000.0,47694000.0,287457000.0,2020,PRAX,-0.19283348010231896,
1689796,-62303000.0,169021000.0,602723000.0,,6079547000.0,5986251000.0,3206039000.0,2020,JBGS,-0.03864254940195458,
1690012,-28784000.0,11998000.0,24145000.0,,554991000.0,703319000.0,240256000.0,2020,ICRP,-0.0579850679421429,
1690080,-10884058.0,-3871961.0,,,55533370.0,51884468.0,30286869.0,2020,FRMM,-0.13514828753761146,
1690334,-78915000.0,,,,1017663000.0,1009193000.0,401517000.0,2020,SMHI,,
1690437,158612000.0,,,,1112010000.0,593012000.0,,2020,BAR,,
1690585,-74936000.0,-64023000.0,,,161619000.0,161514000.0,-4203000.0,2020,DNTH,-0.06756689822554082,
1690680,109277000.0,-777694000.0,1904998000.0,,3982450000.0,3201599000.0,655049000.0,2020,NMRK,0.2770400040729648,
1690820,-171000000.0,-608000000.0,,,3035000000.0,2057748000.0,388000000.0,2020,CVNA,0.21236808394419532,
1690842,-1241000.0,,,,22256000.0,7696000.0,,2020,PLTM,,
1691221,-15375000.0,-11495000.0,,,49923000.0,19334000.0,46971000.0,2020,FRSX,-0.20068273507810075,
1691303,-35761000.0,112626000.0,,,1393936000.0,1344264000.0,725241000.0,2020,HCC,-0.11038531121862967,
1691421,-122300000.0,-91700000.0,94400000.0,,828700000.0,414300000.0,541000000.0,2020,LMND,-0.07385952208544533,
1691445,302328000.0,338224000.0,,,2280795000.0,2629268000.0,1281733000.0,2020,FVGPY,-0.0136524690522229,
1692063,211700000.0,618200000.0,4552800000.0,,3516200000.0,3660100000.0,2055500000.0,2020,SNDR,-0.1110625392748832,
1692115,232324000.0,626080000.0,3298873000.0,,8735853000.0,8170048000.0,2674953000.0,2020,SWX,-0.048195065683824624,
1692345,,-477792.0,,,100954146.0,77752580.0,30772185.0,2020,PRXA,,
1692376,17777000.0,54892000.0,,,2102874000.0,2214766000.0,219589000.0,2020,VEL,-0.016757978043730127,
1692415,42478529.0,28165235.0,,16591346.0,71237197.0,2215326.0,66696509.0,2020,CODX,6.461032823160113,
1692427,-57599000.0,35117000.0,106977000.0,,138678000.0,202577000.0,93608000.0,2020,NCSM,-0.45768275766745486,
1692705,146945389.0,378806428.0,565206726.0,132161531.0,2053338193.0,2637479325.0,1823730857.0,2020,HTT,-0.08791008778808153,0.16418903871407597
1692787,,102096000.0,148409000.0,,1799630000.0,1500854000.0,10000.0,2020,KNTK,,
1692819,636000000.0,3337000000.0,11443000000.0,,25208000000.0,26616000000.0,8371000000.0,2020,VST,-0.10148031259392847,
1693256,-338684000.0,105810000.0,,634370000.0,875359000.0,1347620000.0,593061000.0,2020,WTTR,-0.329836304002612,
1693577,15717000.0,17016000.0,,,1643165000.0,1277358000.0,167665000.0,2020,MNSBP,-0.0010169427834639936,
1694028,-115583000.0,85425000.0,965787000.0,,1889942000.0,1283429000.0,1150637000.0,2020,LBRT,-0.15661793523443837,
1694426,-611400000.0,-282900000.0,,7562800000.0,6134100000.0,7016300000.0,,2020,DK,-0.0468195487650186,
1694617,-8148147.0,-381116.0,1587855.0,,8424626.0,20590627.0,-28360701.0,2020,ROYL,-0.37721197125274525,
1695295,-7273000.0,-44825000.0,,,275795000.0,,210918000.0,2020,HYFM,,
1695473,-951170.0,-289627.0,,,180120.0,52662.0,-279788.0,2020,GCAN,-12.562056131555961,
1696025,-32250.0,-434.0,62.0,0.0,44.0,,-96919.0,2020,KCRD,,
1696558,4149713.0,-1498645.0,90213361.0,,72413698.0,67142131.0,56276549.0,2020,JRSH,0.08412539065821428,
1697500,-29341000.0,43853000.0,102976000.0,,411896000.0,505072000.0,201254000.0,2020,SEI,-0.14491795229195045,
1697818,-12618000.0,-19633000.0,,,470115000.0,321516000.0,272102000.0,2020,AMBR,0.021818509809776187,
1697851,-14182000.0,-15063000.0,9234000.0,3533000.0,40402000.0,28992000.0,25191000.0,2020,REKR,0.03038769315673289,0.19664045253863136
1697884,425382.0,-42130.0,248200.0,,189398.0,189398.0,96364.0,2020,VSBC,2.468410437280225,
1698022,2682003.0,4452270.0,,,677317082.0,442215098.0,51729483.0,2020,FMFG,-0.004003180823102516,
1698514,16555000.0,134453000.0,,,1686541000.0,1522364000.0,944426000.0,2020,NESR,-0.07744402784091059,
1698530,-24668000.0,-39270000.0,16613000.0,,100444000.0,115263000.0,61506000.0,2020,XCUR,0.12668419180482896,
1698538,,-394226.0,,22233486.0,259539727.0,273078407.0,22455201.0,2020,STSR,,
1698990,-1208390000.0,310121000.0,541303000.0,,1453420000.0,3466406000.0,,2020,MGY,-0.4380649583459064,
1698991,-410000.0,-3705000.0,,,560241000.0,509317000.0,127871000.0,2020,ACEL,0.006469448300370889,
1699039,-10300000.0,25500000.0,,,240600000.0,293500000.0,101900000.0,2020,RNGR,-0.12197614991482113,
1699136,34446000.0,143380000.0,,,815594000.0,834964000.0,352970000.0,2020,WHD,-0.13046550509962107,
1699150,-33300000.0,914300000.0,,2568300000.0,16058600000.0,4628400000.0,9119700000.0,2020,IR,-0.20473597787572378,
1699382,-34440000.0,-32739000.0,,,365531000.0,103033000.0,359121000.0,2020,PMVP,-0.016509273727834773,
1699709,-52094.0,-42286.0,0.0,,0.0,0.0,-149107.0,2020,VNOV,,
1700844,-14364.0,-11864.0,,,763.0,,-11154.0,2020,EVOH,,
1701108,-78300000.0,-85872000.0,9330000.0,,153451000.0,106103000.0,132040000.0,2020,SPRO,0.07136461740007351,
1701261,813455.0,-1616423.0,,23712541.0,,,,2020,FAMI,,
1701541,-67254000.0,-52146000.0,,,329670000.0,158295000.0,307758000.0,2020,BDTX,-0.09544205439211599,
1701605,-9940000000.0,1304000000.0,,,38007000000.0,53369000000.0,12893000000.0,2020,BKR,-0.21068410500477805,
1701756,-10099105.0,-7785873.0,,,10503619.0,6260710.0,5795128.0,2020,SDOT,-0.36948397226512647,
1701758,14727000.0,40521000.0,320738000.0,,171019000.0,125663767.0,107946000.0,2020,LOVE,-0.20526203070133972,
1702318,-34826989.0,10058470.0,,,,,,2020,AHG,,
1702744,65638000.0,58921000.0,,492313000.0,2015218000.0,2016061000.0,1183307000.0,2020,SMPL,0.003331744426383924,
1702750,37467000.0,109023000.0,,,6390652000.0,5521809000.0,805464000.0,2020,BY,-0.012958796655226576,
1702780,436183000.0,2980164000.0,9894642000.0,,33376660000.0,34108122000.0,-1141030000.0,2020,OPTU,-0.07458578340959376,
1702924,-12580000.0,-12187000.0,3944000.0,2601000.0,48833000.0,20421470.0,46414000.0,2020,WRAP,-0.0192444520399364,0.06576411982095315
1703056,-632193000.0,1366749000.0,,,16116936000.0,16083652000.0,3039336000.0,2020,ADT,-0.1242840867235874,
1703057,118918000.0,22690000.0,,,1005536000.0,,830508000.0,2020,ABCL,,
1703073,-987524.0,-1343316.0,243508.0,3913.0,881685.0,851699.0,63712.0,2020,VIVC,0.4177438273380619,0.28131417319968677
1703157,-64441.0,,20266.0,5882.0,138797.0,134614.0,135967.0,2020,SCTH,,0.10685367049489652
1703625,-583802.0,-368872.0,,,770071.0,118299.0,698218.0,2020,BLIS,-1.8168369977768197,
1703644,-40439000.0,20255000.0,,,4219648000.0,4460862000.0,933846000.0,2020,GPMT-PA,-0.01360589052071102,
1703647,-26511000.0,-45188000.0,,,264722000.0,223218000.0,,2020,KRRO,0.08367156770511339,
1703956,-61251000.0,78970000.0,304301000.0,166998000.0,766023000.0,864012000.0,259663000.0,2020,BBCP,-0.1622905700383791,0.15891330213006302
1704287,-1158285.0,-508710.0,,,1517332.0,,-4206173.0,2020,BJDX,,
1704292,-268905000.0,-216055000.0,48958000.0,16736000.0,1297638000.0,355153000.0,1169345000.0,2020,ZLAB,-0.14880910480835022,0.09072709508296424
1704711,3961000.0,108739000.0,,403392000.0,763590000.0,796467000.0,242267000.0,2020,FNKO,-0.13155347302524775,
1704715,-446899000.0,129236000.0,1416187000.0,,1680089000.0,2302823000.0,200102000.0,2020,AMR,-0.25018640164702194,
1704720,1786200000.0,-113900000.0,2965100000.0,,4613400000.0,2092200000.0,3779600000.0,2020,CNNE,0.9081827741133734,
1705110,,188419000.0,,173281000.0,2368182000.0,1921611000.0,1272290000.0,2020,ANGI,,
1705181,,,,,69604000.0,,,2020,ETCG,,
1705402,-1071648.0,-1652022.0,53305.0,38534.0,6231564.0,14514013.0,3692610.0,2020,AGMH,0.039987148971135686,0.0010177061299311225
1705696,891674000.0,883640000.0,1225574000.0,,17063613000.0,13265619000.0,9415839000.0,2020,VICI,0.0006056257156186982,
1705843,-44836000.0,-43672000.0,,,63327000.0,88098000.0,36875000.0,2020,CBUS,-0.013212558741401622,
1706431,-298665000.0,-190941000.0,76368000.0,0.0,918761000.0,512071000.0,716852000.0,2020,VIR,-0.2103692651995524,0.14913556909100495
1706509,467725.0,-3948758.0,4356617.0,839709.0,15258135.0,172056.0,-250821.0,2020,COSG,25.668869437857442,20.440484493420747
1706524,-5073695.0,-3632718.0,,,8160642.0,7407692.0,-7406164.0,2020,FLZH,-0.1945244213717309,
1706946,-644887000.0,-233159000.0,,173000.0,803990000.0,605546000.0,527078000.0,2020,SPCE,-0.679928527312541,
1707303,-8441559.0,-2212271.0,,16779988.0,74887543.0,,55925071.0,2020,DOGZ,,
1707502,,-56599000.0,0.0,,171169000.0,103471000.0,132086000.0,2020,SLDB,,
1707753,-203848.0,22545000.0,,,899980000.0,741849000.0,455581000.0,2020,ESTC,-0.03066506526260735,
1707910,,,,,,,-752396.0,2020,REBN,,
1707919,-5165892.0,-7874754.0,,,22758968.0,,7894826.0,2020,CENN,,
1707925,2501000000.0,7429000000.0,,,88229000000.0,86612000000.0,47317000000.0,2020,LIN,-0.05689742760818362,
1708035,-278771000.0,223598000.0,,,3198348000.0,4321349000.0,1277126000.0,2020,ECVT,-0.11625281827503402,
1708055,88591000.0,101564000.0,,,1547265000.0,814908000.0,686853000.0,2020,RBBN,-0.015919588468882376,
1708259,91185000.0,-32338000.0,1784714000.0,1227921000.0,3118032000.0,2763119000.0,841492000.0,2020,LX,0.04470419116947189,0.20150887457253921
1708341,-45058830.0,-5174051.0,,,61900495.0,74696949.0,33405584.0,2020,AIFA,-0.533954592978088,
1708441,,6162000.0,,,78235000.0,336094000.0,52037000.0,2020,MYND,,
1708527,-21825000.0,-13626000.0,,,82810000.0,44772000.0,20831000.0,2020,ELUT,-0.18312784776199412,
1708599,-10865000.0,-7817000.0,,26000.0,3925000.0,7442000.0,-5116000.0,2020,SER,-0.4095673206127385,
1708646,57798267.0,,,,510810450.0,176255247.0,,2020,AAAU,,
1709164,46258000.0,,,,391168000.0,288663000.0,80105000.0,2020,HBB,,
1709442,47585000.0,-547000.0,,,4995457000.0,4185443000.0,485787000.0,2020,FSUN,0.011499857960077344,
1709542,-2910890.0,-83444.0,1137865.0,766763.0,257474.0,137460.0,-77999.0,2020,XESP,-20.56922741161065,2.6997090062563656
1709682,-21277000.0,42829000.0,302739000.0,226296000.0,768404000.0,815284000.0,-31067000.0,2020,CTOS,-0.07863026871617743,0.0937624189852861
1709819,-4355000.0,4808000.0,,,,,,2020,FEDU,,
1710072,-17123000.0,-14634000.0,,,131136000.0,,-33420000.0,2020,EWTX,,
1710155,36277000.0,234981000.0,,,2333498000.0,2032725000.0,906502000.0,2020,EYE,-0.0977525243208009,
1710340,-27970000.0,-22346000.0,,,26319000.0,17072000.0,17630000.0,2020,ETON,-0.3294283036551078,
1710350,-2279304.0,-971690.0,,14104628.0,39893549.0,4516533.0,37630608.0,2020,BTBT,-0.2895172026862197,
1710366,-9755000.0,129331000.0,1021643000.0,,2523366000.0,2693802000.0,553519000.0,2020,CNR,-0.051631857129811325,
1710482,,,,,,,186081000.0,2020,JMSB,,
1710495,-19507.0,-1416.0,30250.0,,32322.0,27489.0,-15913.0,2020,PNXP,-0.6581177925715741,
1711012,-10360058.0,-3936067.0,6167687.0,1984079.0,18917556.0,14711042.0,3110049.0,2020,AIHS,-0.43667817684158605,0.28438556561798956
1711269,618300000.0,1753800000.0,4913400000.0,,27114800000.0,25975900000.0,8733400000.0,2020,EVRG,-0.04371359606404398,
1711279,-32167000.0,-26083000.0,,,310844000.0,209023000.0,292084000.0,2020,KRYS,-0.029106844701300812,
1711754,-12099000.0,-8943000.0,11000.0,,40656000.0,24470321.0,38754000.0,2020,INMB,-0.12897256231334275,
1711786,-7197816.0,-6133198.0,,,5242742.0,2836129.0,4645593.0,2020,RKTO,-0.37537714257708304,
1711929,-96258000.0,112844000.0,,,5330816000.0,2390322000.0,1596237000.0,2020,SWDR,-0.08747859075053487,
1712178,-20296000.0,-31531000.0,146891000.0,92403000.0,371863000.0,402476000.0,75879000.0,2020,NAAS,0.02791470795774158,0.135381985509695
1712184,-687300000.0,640100000.0,,,15076300000.0,14937500000.0,2611400000.0,2020,LILAP,-0.08886359832635983,
1712189,-25131000.0,46781000.0,225148000.0,,534237000.0,534237000.0,98888000.0,2020,TH,-0.13460692539079097,
1712463,-23400000.0,63800000.0,298200000.0,175600000.0,1133500000.0,1104400000.0,522900000.0,2020,PACK,-0.07895689967403115,0.11101050344078232
1712762,,,,,,,-15072863.0,2020,BIAFW,,
1713210,354766.0,-557951.0,3452621.0,,7210607.0,4335274.0,5924834.0,2020,ATPC,0.21053271373389548,
1713334,-321626000.0,-167425000.0,49208000.0,,3043897000.0,2712240000.0,1059987000.0,2020,MSC,-0.05685374450638587,
1713539,-166000.0,-1135000.0,,1207000.0,6593000.0,54390000.0,6163000.0,2020,KXIN,0.0178157749586321,
1713683,-115116000.0,79317000.0,,95733000.0,1969417000.0,676425000.0,502704000.0,2020,ZS,-0.2874420667479765,
1713863,-10753000.0,-4666000.0,4910000.0,,146249000.0,139236000.0,120804000.0,2020,RFL,-0.04371714211841765,
1713923,-46613000.0,-16474000.0,,18111000.0,215133000.0,238691000.0,107334000.0,2020,AIJTY,-0.12626785257927614,
1714174,143275000.0,53827000.0,327862000.0,,3267585000.0,,1762758000.0,2020,BUR,,
1714899,71136000.0,416152000.0,335659000.0,,1604280000.0,553231000.0,1150531000.0,2020,DNLI,-0.6236382270697051,
1715497,-317600000.0,-54800000.0,,,3171100000.0,3280000000.0,1036800000.0,2020,BORR,-0.0801219512195122,
1715819,-3871724.0,-1336660.0,,194384.0,1416999.0,902866.0,-1318603.0,2020,EMED,-2.8077965057937724,
1716166,-12057000.0,-5680000.0,,,25327000.0,7551537.0,16917000.0,2020,VVOS,-0.8444638488826844,
1716338,-45048000.0,8730000.0,57971000.0,43797000.0,149963000.0,224165000.0,-18227000.0,2020,JF,-0.23990364240626325,0.06323020989003636
1716621,-36045000.0,-28304000.0,4405000.0,5482000.0,33438000.0,44081000.0,21147000.0,2020,VTAK,-0.1756085388262517,-0.024432295093124022
1716770,679675.0,2328140.0,8515561.0,3949667.0,,,,2020,WAFU,,
